split=0.9, train_len=54000, eval_len=6000, epoch=3, train_accuracy=0.9438518518518518, eval_accuracy=0.916
split=0.1, train_len=6000, eval_len=54000, epoch=0, train_accuracy=0.7193333333333334, eval_accuracy=0.7690185185185185
split=0.1, train_len=6000, eval_len=54000, epoch=1, train_accuracy=0.8633333333333333, eval_accuracy=0.7989444444444445
split=0.1, train_len=6000, eval_len=54000, epoch=2, train_accuracy=0.9088333333333334, eval_accuracy=0.8131481481481482
split=0.1, train_len=6000, eval_len=54000, epoch=3, train_accuracy=0.9393333333333334, eval_accuracy=0.8210555555555555
split=0.2, train_len=12000, eval_len=48000, epoch=0, train_accuracy=0.7616666666666667, eval_accuracy=0.8068958333333334
split=0.2, train_len=12000, eval_len=48000, epoch=1, train_accuracy=0.8793333333333333, eval_accuracy=0.8343125
split=0.2, train_len=12000, eval_len=48000, epoch=2, train_accuracy=0.9180833333333334, eval_accuracy=0.844875
split=0.2, train_len=12000, eval_len=48000, epoch=3, train_accuracy=0.9421666666666667, eval_accuracy=0.8513125
split=0.5, train_len=30000, eval_len=30000, epoch=0, train_accuracy=0.8028666666666666, eval_accuracy=0.8541333333333333
split=0.5, train_len=30000, eval_len=30000, epoch=1, train_accuracy=0.8958, eval_accuracy=0.8737666666666667
split=0.5, train_len=30000, eval_len=30000, epoch=2, train_accuracy=0.9255, eval_accuracy=0.8803
split=0.5, train_len=30000, eval_len=30000, epoch=3, train_accuracy=0.9446333333333333, eval_accuracy=0.8836
split=0.8, train_len=48000, eval_len=12000, epoch=0, train_accuracy=0.8248958333333334, eval_accuracy=0.8764166666666666
split=0.8, train_len=48000, eval_len=12000, epoch=1, train_accuracy=0.9023541666666667, eval_accuracy=0.8920833333333333
split=0.8, train_len=48000, eval_len=12000, epoch=2, train_accuracy=0.9280208333333333, eval_accuracy=0.894
split=0.8, train_len=48000, eval_len=12000, epoch=3, train_accuracy=0.9451041666666666, eval_accuracy=0.8975
split=0.9, train_len=54000, eval_len=6000, epoch=0, train_accuracy=0.8287222222222222, eval_accuracy=0.8935
split=0.9, train_len=54000, eval_len=6000, epoch=1, train_accuracy=0.9037037037037037, eval_accuracy=0.9061666666666667
split=0.9, train_len=54000, eval_len=6000, epoch=2, train_accuracy=0.9288703703703703, eval_accuracy=0.9103333333333333
split=0.9, train_len=54000, eval_len=6000, epoch=3, train_accuracy=0.9446481481481481, eval_accuracy=0.9138333333333334
split=20, train_len=20, eval_len=59980, epoch=0, train_accuracy=0.15, eval_accuracy=0.11610536845615205
split=20, train_len=20, eval_len=59980, epoch=1, train_accuracy=0.95, eval_accuracy=0.1581360453484495
split=20, train_len=20, eval_len=59980, epoch=2, train_accuracy=1.0, eval_accuracy=0.18956318772924308
split=20, train_len=20, eval_len=59980, epoch=3, train_accuracy=1.0, eval_accuracy=0.21138712904301435
split=100, train_len=100, eval_len=59900, epoch=0, train_accuracy=0.13, eval_accuracy=0.2973789649415693
split=100, train_len=100, eval_len=59900, epoch=1, train_accuracy=0.97, eval_accuracy=0.4157095158597663
split=100, train_len=100, eval_len=59900, epoch=2, train_accuracy=1.0, eval_accuracy=0.4573121869782972
split=100, train_len=100, eval_len=59900, epoch=3, train_accuracy=1.0, eval_accuracy=0.47592654424040065
split=1000, train_len=1000, eval_len=59000, epoch=0, train_accuracy=0.549, eval_accuracy=0.6650847457627118
split=1000, train_len=1000, eval_len=59000, epoch=1, train_accuracy=0.916, eval_accuracy=0.686
split=1000, train_len=1000, eval_len=59000, epoch=2, train_accuracy=0.948, eval_accuracy=0.6923728813559322
split=1000, train_len=1000, eval_len=59000, epoch=3, train_accuracy=0.963, eval_accuracy=0.6967457627118644
