split=0.9, train_len=54000, eval_len=6000, epoch=3, train_accuracy=0.9997962962962963, eval_accuracy=0.985
split=0.1, train_len=6000, eval_len=54000, epoch=0, train_accuracy=0.8956666666666667, eval_accuracy=0.9413518518518519
split=0.1, train_len=6000, eval_len=54000, epoch=1, train_accuracy=0.9878333333333333, eval_accuracy=0.9502222222222222
split=0.1, train_len=6000, eval_len=54000, epoch=2, train_accuracy=0.9973333333333333, eval_accuracy=0.9531111111111111
split=0.1, train_len=6000, eval_len=54000, epoch=3, train_accuracy=0.9995, eval_accuracy=0.9538888888888889
split=0.2, train_len=12000, eval_len=48000, epoch=0, train_accuracy=0.92525, eval_accuracy=0.95775
split=0.2, train_len=12000, eval_len=48000, epoch=1, train_accuracy=0.99075, eval_accuracy=0.9625
split=0.2, train_len=12000, eval_len=48000, epoch=2, train_accuracy=0.9984166666666666, eval_accuracy=0.963875
split=0.2, train_len=12000, eval_len=48000, epoch=3, train_accuracy=0.9995, eval_accuracy=0.9646041666666667
split=0.5, train_len=30000, eval_len=30000, epoch=0, train_accuracy=0.9491333333333334, eval_accuracy=0.9714333333333334
split=0.5, train_len=30000, eval_len=30000, epoch=1, train_accuracy=0.9929666666666667, eval_accuracy=0.9736666666666667
split=0.5, train_len=30000, eval_len=30000, epoch=2, train_accuracy=0.9992333333333333, eval_accuracy=0.9735666666666667
split=0.5, train_len=30000, eval_len=30000, epoch=3, train_accuracy=0.9999, eval_accuracy=0.9742
split=0.8, train_len=48000, eval_len=12000, epoch=0, train_accuracy=0.9585416666666666, eval_accuracy=0.9785
split=0.8, train_len=48000, eval_len=12000, epoch=1, train_accuracy=0.993625, eval_accuracy=0.9786666666666667
split=0.8, train_len=48000, eval_len=12000, epoch=2, train_accuracy=0.9989583333333333, eval_accuracy=0.9789166666666667
split=0.8, train_len=48000, eval_len=12000, epoch=3, train_accuracy=0.9998541666666667, eval_accuracy=0.979
split=0.9, train_len=54000, eval_len=6000, epoch=0, train_accuracy=0.9592222222222222, eval_accuracy=0.9848333333333333
split=0.9, train_len=54000, eval_len=6000, epoch=1, train_accuracy=0.9930925925925926, eval_accuracy=0.9843333333333333
split=0.9, train_len=54000, eval_len=6000, epoch=2, train_accuracy=0.9990555555555556, eval_accuracy=0.9848333333333333
split=0.9, train_len=54000, eval_len=6000, epoch=3, train_accuracy=0.9999074074074074, eval_accuracy=0.9851666666666666
split=20, train_len=20, eval_len=59980, epoch=0, train_accuracy=0.0, eval_accuracy=0.2926308769589863
split=20, train_len=20, eval_len=59980, epoch=1, train_accuracy=1.0, eval_accuracy=0.3792597532510837
split=20, train_len=20, eval_len=59980, epoch=2, train_accuracy=1.0, eval_accuracy=0.40720240080026676
split=20, train_len=20, eval_len=59980, epoch=3, train_accuracy=1.0, eval_accuracy=0.419623207735912
split=1000, train_len=1000, eval_len=59000, epoch=0, train_accuracy=0.712, eval_accuracy=0.8719322033898305
split=1000, train_len=1000, eval_len=59000, epoch=1, train_accuracy=0.978, eval_accuracy=0.888864406779661
split=1000, train_len=1000, eval_len=59000, epoch=2, train_accuracy=0.996, eval_accuracy=0.8960847457627119
split=1000, train_len=1000, eval_len=59000, epoch=3, train_accuracy=1.0, eval_accuracy=0.8989661016949153
split=100, train_len=100, eval_len=59900, epoch=0, train_accuracy=0.22, eval_accuracy=0.593889816360601
split=100, train_len=100, eval_len=59900, epoch=1, train_accuracy=1.0, eval_accuracy=0.6302671118530885
split=100, train_len=100, eval_len=59900, epoch=2, train_accuracy=1.0, eval_accuracy=0.6352086811352253
split=100, train_len=100, eval_len=59900, epoch=3, train_accuracy=1.0, eval_accuracy=0.6403171953255425
