split=0.1, train_len=6000, eval_len=54000, epoch=0, train_accuracy=0.8865, eval_accuracy=0.9344074074074074
split=0.1, train_len=6000, eval_len=54000, epoch=1, train_accuracy=0.971, eval_accuracy=0.9437592592592593
split=0.2, train_len=12000, eval_len=48000, epoch=0, train_accuracy=0.9196666666666666, eval_accuracy=0.9472291666666667
split=0.2, train_len=12000, eval_len=48000, epoch=1, train_accuracy=0.9750833333333333, eval_accuracy=0.9560416666666667
split=0.5, train_len=30000, eval_len=30000, epoch=0, train_accuracy=0.9402666666666667, eval_accuracy=0.9631333333333333
split=0.5, train_len=30000, eval_len=30000, epoch=1, train_accuracy=0.9787333333333333, eval_accuracy=0.9661
split=0.8, train_len=48000, eval_len=12000, epoch=0, train_accuracy=0.9496041666666667, eval_accuracy=0.9675833333333334
split=0.8, train_len=48000, eval_len=12000, epoch=1, train_accuracy=0.9797708333333334, eval_accuracy=0.9688333333333333
split=0.9, train_len=54000, eval_len=6000, epoch=0, train_accuracy=0.9504444444444444, eval_accuracy=0.973
split=0.9, train_len=54000, eval_len=6000, epoch=1, train_accuracy=0.979462962962963, eval_accuracy=0.9753333333333334
split=0.1, train_len=6000, eval_len=54000, epoch=0, train_accuracy=0.8918333333333334, eval_accuracy=0.9345185185185185
split=0.1, train_len=6000, eval_len=54000, epoch=1, train_accuracy=0.9721666666666666, eval_accuracy=0.9432962962962963
split=0.1, train_len=6000, eval_len=54000, epoch=2, train_accuracy=0.988, eval_accuracy=0.9470185185185185
split=0.1, train_len=6000, eval_len=54000, epoch=3, train_accuracy=0.9948333333333333, eval_accuracy=0.9489444444444445
split=0.8, train_len=48000, eval_len=12000, epoch=0, train_accuracy=0.949, eval_accuracy=0.9688333333333333
split=0.8, train_len=48000, eval_len=12000, epoch=1, train_accuracy=0.9795, eval_accuracy=0.9693333333333334
split=0.8, train_len=48000, eval_len=12000, epoch=2, train_accuracy=0.9886875, eval_accuracy=0.9695
split=0.8, train_len=48000, eval_len=12000, epoch=3, train_accuracy=0.9941041666666667, eval_accuracy=0.969
