split=0.1, train_len=6000, eval_len=54000, epoch=0, train_accuracy=0.42916666666666664, eval_accuracy=0.49403703703703705
split=0.1, train_len=6000, eval_len=54000, epoch=1, train_accuracy=0.5228333333333334, eval_accuracy=0.5048703703703704
split=0.2, train_len=12000, eval_len=48000, epoch=0, train_accuracy=0.45708333333333334, eval_accuracy=0.5129791666666667
split=0.2, train_len=12000, eval_len=48000, epoch=1, train_accuracy=0.5365, eval_accuracy=0.5295
split=0.5, train_len=30000, eval_len=30000, epoch=0, train_accuracy=0.4963666666666667, eval_accuracy=0.5446
split=0.5, train_len=30000, eval_len=30000, epoch=1, train_accuracy=0.5563666666666667, eval_accuracy=0.5638
split=0.8, train_len=48000, eval_len=12000, epoch=0, train_accuracy=0.51625, eval_accuracy=0.5664166666666667
split=0.8, train_len=48000, eval_len=12000, epoch=1, train_accuracy=0.5689791666666667, eval_accuracy=0.5875
split=0.9, train_len=54000, eval_len=6000, epoch=0, train_accuracy=0.5165, eval_accuracy=0.5826666666666667
split=0.9, train_len=54000, eval_len=6000, epoch=1, train_accuracy=0.569037037037037, eval_accuracy=0.598
split=0.1, train_len=6000, eval_len=54000, epoch=0, train_accuracy=0.42483333333333334, eval_accuracy=0.4943518518518519
split=0.1, train_len=6000, eval_len=54000, epoch=1, train_accuracy=0.5231666666666667, eval_accuracy=0.5075185185185185
split=0.1, train_len=6000, eval_len=54000, epoch=2, train_accuracy=0.539, eval_accuracy=0.5151111111111111
split=0.1, train_len=6000, eval_len=54000, epoch=3, train_accuracy=0.5453333333333333, eval_accuracy=0.5217592592592593
split=0.8, train_len=48000, eval_len=12000, epoch=0, train_accuracy=0.5152916666666667, eval_accuracy=0.56375
split=0.8, train_len=48000, eval_len=12000, epoch=1, train_accuracy=0.5672291666666667, eval_accuracy=0.5835833333333333
split=0.8, train_len=48000, eval_len=12000, epoch=2, train_accuracy=0.5822291666666667, eval_accuracy=0.5958333333333333
split=0.8, train_len=48000, eval_len=12000, epoch=3, train_accuracy=0.5897916666666667, eval_accuracy=0.5975833333333334
