split=0.1, train_len=6000, eval_len=54000, epoch=0, train_accuracy=0.9035, eval_accuracy=0.9442407407407407
split=0.1, train_len=6000, eval_len=54000, epoch=1, train_accuracy=0.9656666666666667, eval_accuracy=0.9515925925925925
split=0.2, train_len=12000, eval_len=48000, epoch=0, train_accuracy=0.9299166666666666, eval_accuracy=0.9523125
split=0.2, train_len=12000, eval_len=48000, epoch=1, train_accuracy=0.9696666666666667, eval_accuracy=0.9589375
split=0.5, train_len=30000, eval_len=30000, epoch=0, train_accuracy=0.9473, eval_accuracy=0.9630333333333333
split=0.5, train_len=30000, eval_len=30000, epoch=1, train_accuracy=0.9751, eval_accuracy=0.9669333333333333
split=0.8, train_len=48000, eval_len=12000, epoch=0, train_accuracy=0.9541875, eval_accuracy=0.9675
split=0.8, train_len=48000, eval_len=12000, epoch=1, train_accuracy=0.9761458333333334, eval_accuracy=0.9695833333333334
split=0.9, train_len=54000, eval_len=6000, epoch=0, train_accuracy=0.955925925925926, eval_accuracy=0.9736666666666667
split=0.9, train_len=54000, eval_len=6000, epoch=1, train_accuracy=0.9763148148148149, eval_accuracy=0.9758333333333333
split=0.1, train_len=6000, eval_len=54000, epoch=0, train_accuracy=0.9001666666666667, eval_accuracy=0.9428148148148148
split=0.1, train_len=6000, eval_len=54000, epoch=1, train_accuracy=0.9658333333333333, eval_accuracy=0.9499074074074074
split=0.1, train_len=6000, eval_len=54000, epoch=2, train_accuracy=0.9776666666666667, eval_accuracy=0.9543148148148148
split=0.1, train_len=6000, eval_len=54000, epoch=3, train_accuracy=0.9871666666666666, eval_accuracy=0.9544259259259259
split=0.8, train_len=48000, eval_len=12000, epoch=0, train_accuracy=0.9531875, eval_accuracy=0.967
split=0.8, train_len=48000, eval_len=12000, epoch=1, train_accuracy=0.9756458333333333, eval_accuracy=0.96925
split=0.8, train_len=48000, eval_len=12000, epoch=2, train_accuracy=0.9828958333333333, eval_accuracy=0.9708333333333333
split=0.8, train_len=48000, eval_len=12000, epoch=3, train_accuracy=0.987375, eval_accuracy=0.9695
