split=0.1, train_len=6000, eval_len=54000, epoch=0, train_accuracy=0.3396666666666667, eval_accuracy=0.4457407407407407
split=0.1, train_len=6000, eval_len=54000, epoch=1, train_accuracy=0.5003333333333333, eval_accuracy=0.4922592592592593
split=0.2, train_len=12000, eval_len=48000, epoch=0, train_accuracy=0.4414166666666667, eval_accuracy=0.48885416666666665
split=0.2, train_len=12000, eval_len=48000, epoch=1, train_accuracy=0.52025, eval_accuracy=0.50325
split=0.5, train_len=30000, eval_len=30000, epoch=0, train_accuracy=0.47786666666666666, eval_accuracy=0.5104666666666666
split=0.5, train_len=30000, eval_len=30000, epoch=1, train_accuracy=0.5329666666666667, eval_accuracy=0.534
split=0.8, train_len=48000, eval_len=12000, epoch=0, train_accuracy=0.4880625, eval_accuracy=0.5381666666666667
split=0.8, train_len=48000, eval_len=12000, epoch=1, train_accuracy=0.5465, eval_accuracy=0.5574166666666667
split=0.9, train_len=54000, eval_len=6000, epoch=0, train_accuracy=0.4961851851851852, eval_accuracy=0.545
split=0.9, train_len=54000, eval_len=6000, epoch=1, train_accuracy=0.5492222222222222, eval_accuracy=0.5648333333333333
split=0.1, train_len=6000, eval_len=54000, epoch=0, train_accuracy=0.3441666666666667, eval_accuracy=0.44457407407407407
split=0.1, train_len=6000, eval_len=54000, epoch=1, train_accuracy=0.5028333333333334, eval_accuracy=0.4786296296296296
split=0.1, train_len=6000, eval_len=54000, epoch=2, train_accuracy=0.5258333333333334, eval_accuracy=0.4906111111111111
split=0.1, train_len=6000, eval_len=54000, epoch=3, train_accuracy=0.5305, eval_accuracy=0.49944444444444447
split=0.8, train_len=48000, eval_len=12000, epoch=0, train_accuracy=0.4930833333333333, eval_accuracy=0.5379166666666667
split=0.8, train_len=48000, eval_len=12000, epoch=1, train_accuracy=0.5472708333333334, eval_accuracy=0.5575833333333333
split=0.8, train_len=48000, eval_len=12000, epoch=2, train_accuracy=0.5641875, eval_accuracy=0.56475
split=0.8, train_len=48000, eval_len=12000, epoch=3, train_accuracy=0.570125, eval_accuracy=0.5673333333333334
