split=0.1, train_len=6000, eval_len=54000, epoch=0, train_accuracy=0.777, eval_accuracy=0.862462962962963
split=0.1, train_len=6000, eval_len=54000, epoch=1, train_accuracy=0.8891666666666667, eval_accuracy=0.8808518518518519
split=0.2, train_len=12000, eval_len=48000, epoch=0, train_accuracy=0.83125, eval_accuracy=0.884
split=0.2, train_len=12000, eval_len=48000, epoch=1, train_accuracy=0.901, eval_accuracy=0.8992291666666666
split=0.5, train_len=30000, eval_len=30000, epoch=0, train_accuracy=0.8679, eval_accuracy=0.9080666666666667
split=0.5, train_len=30000, eval_len=30000, epoch=1, train_accuracy=0.9128666666666667, eval_accuracy=0.9171333333333334
split=0.8, train_len=48000, eval_len=12000, epoch=0, train_accuracy=0.8851458333333333, eval_accuracy=0.9215
split=0.8, train_len=48000, eval_len=12000, epoch=1, train_accuracy=0.919125, eval_accuracy=0.9276666666666666
split=0.9, train_len=54000, eval_len=6000, epoch=0, train_accuracy=0.8886481481481482, eval_accuracy=0.9311666666666667
split=0.9, train_len=54000, eval_len=6000, epoch=1, train_accuracy=0.9207037037037037, eval_accuracy=0.9383333333333334
split=0.1, train_len=6000, eval_len=54000, epoch=0, train_accuracy=0.7916666666666666, eval_accuracy=0.8613518518518518
split=0.1, train_len=6000, eval_len=54000, epoch=1, train_accuracy=0.8881666666666667, eval_accuracy=0.8832037037037037
split=0.1, train_len=6000, eval_len=54000, epoch=2, train_accuracy=0.9078333333333334, eval_accuracy=0.8920555555555556
split=0.1, train_len=6000, eval_len=54000, epoch=3, train_accuracy=0.9186666666666666, eval_accuracy=0.8973703703703704
split=0.8, train_len=48000, eval_len=12000, epoch=0, train_accuracy=0.8851041666666667, eval_accuracy=0.9200833333333334
split=0.8, train_len=48000, eval_len=12000, epoch=1, train_accuracy=0.9201041666666666, eval_accuracy=0.92725
split=0.8, train_len=48000, eval_len=12000, epoch=2, train_accuracy=0.9272708333333334, eval_accuracy=0.929
split=0.8, train_len=48000, eval_len=12000, epoch=3, train_accuracy=0.9315, eval_accuracy=0.9308333333333333
