split=0.9, train_len=54000, eval_len=6000, epoch=3, train_accuracy=0.6640555555555555, eval_accuracy=0.6778333333333333
split=0.1, train_len=6000, eval_len=54000, epoch=0, train_accuracy=0.49366666666666664, eval_accuracy=0.576462962962963
split=0.1, train_len=6000, eval_len=54000, epoch=1, train_accuracy=0.6518333333333334, eval_accuracy=0.5890925925925926
split=0.1, train_len=6000, eval_len=54000, epoch=2, train_accuracy=0.6645, eval_accuracy=0.5922407407407407
split=0.1, train_len=6000, eval_len=54000, epoch=3, train_accuracy=0.6721666666666667, eval_accuracy=0.5941111111111111
split=0.2, train_len=12000, eval_len=48000, epoch=0, train_accuracy=0.5513333333333333, eval_accuracy=0.5936458333333333
split=0.2, train_len=12000, eval_len=48000, epoch=1, train_accuracy=0.63575, eval_accuracy=0.5975625
split=0.2, train_len=12000, eval_len=48000, epoch=2, train_accuracy=0.6465833333333333, eval_accuracy=0.6015833333333334
split=0.2, train_len=12000, eval_len=48000, epoch=3, train_accuracy=0.6538333333333334, eval_accuracy=0.6054375
split=0.5, train_len=30000, eval_len=30000, epoch=0, train_accuracy=0.5806333333333333, eval_accuracy=0.6118
split=0.5, train_len=30000, eval_len=30000, epoch=1, train_accuracy=0.6312333333333333, eval_accuracy=0.6232666666666666
split=0.5, train_len=30000, eval_len=30000, epoch=2, train_accuracy=0.6460333333333333, eval_accuracy=0.6316333333333334
split=0.5, train_len=30000, eval_len=30000, epoch=3, train_accuracy=0.6583, eval_accuracy=0.6385666666666666
split=0.8, train_len=48000, eval_len=12000, epoch=0, train_accuracy=0.5921666666666666, eval_accuracy=0.6295833333333334
split=0.8, train_len=48000, eval_len=12000, epoch=1, train_accuracy=0.6330833333333333, eval_accuracy=0.6455833333333333
split=0.8, train_len=48000, eval_len=12000, epoch=2, train_accuracy=0.6495, eval_accuracy=0.6559166666666667
split=0.8, train_len=48000, eval_len=12000, epoch=3, train_accuracy=0.6608333333333334, eval_accuracy=0.6626666666666666
split=0.9, train_len=54000, eval_len=6000, epoch=0, train_accuracy=0.5944259259259259, eval_accuracy=0.644
split=0.9, train_len=54000, eval_len=6000, epoch=1, train_accuracy=0.6361851851851852, eval_accuracy=0.6608333333333334
split=0.9, train_len=54000, eval_len=6000, epoch=2, train_accuracy=0.6532962962962963, eval_accuracy=0.672
split=0.9, train_len=54000, eval_len=6000, epoch=3, train_accuracy=0.6645185185185185, eval_accuracy=0.6775
split=20, train_len=20, eval_len=59980, epoch=0, train_accuracy=0.0, eval_accuracy=0.10905301767255753
split=20, train_len=20, eval_len=59980, epoch=1, train_accuracy=0.15, eval_accuracy=0.11257085695231744
split=20, train_len=20, eval_len=59980, epoch=2, train_accuracy=0.25, eval_accuracy=0.11980660220073358
split=20, train_len=20, eval_len=59980, epoch=3, train_accuracy=0.5, eval_accuracy=0.12384128042680893
split=1000, train_len=1000, eval_len=59000, epoch=0, train_accuracy=0.211, eval_accuracy=0.37484745762711863
split=1000, train_len=1000, eval_len=59000, epoch=1, train_accuracy=0.655, eval_accuracy=0.4677457627118644
split=1000, train_len=1000, eval_len=59000, epoch=2, train_accuracy=0.747, eval_accuracy=0.48947457627118646
split=1000, train_len=1000, eval_len=59000, epoch=3, train_accuracy=0.778, eval_accuracy=0.4961186440677966
split=100, train_len=100, eval_len=59900, epoch=0, train_accuracy=0.06, eval_accuracy=0.11747913188647746
split=100, train_len=100, eval_len=59900, epoch=1, train_accuracy=0.2, eval_accuracy=0.14312186978297162
split=100, train_len=100, eval_len=59900, epoch=2, train_accuracy=0.41, eval_accuracy=0.17120200333889815
split=100, train_len=100, eval_len=59900, epoch=3, train_accuracy=0.67, eval_accuracy=0.19762938230383972
