split=0.9, train_len=54000, eval_len=6000, epoch=3, train_accuracy=0.9959444444444444, eval_accuracy=0.9691666666666666
split=0.1, train_len=6000, eval_len=54000, epoch=0, train_accuracy=0.8445, eval_accuracy=0.8988148148148148
split=0.1, train_len=6000, eval_len=54000, epoch=1, train_accuracy=0.963, eval_accuracy=0.9145185185185185
split=0.1, train_len=6000, eval_len=54000, epoch=2, train_accuracy=0.9875, eval_accuracy=0.9186481481481481
split=0.1, train_len=6000, eval_len=54000, epoch=3, train_accuracy=0.9958333333333333, eval_accuracy=0.9199444444444445
split=0.2, train_len=12000, eval_len=48000, epoch=0, train_accuracy=0.88325, eval_accuracy=0.92225
split=0.2, train_len=12000, eval_len=48000, epoch=1, train_accuracy=0.9686666666666667, eval_accuracy=0.9336875
split=0.2, train_len=12000, eval_len=48000, epoch=2, train_accuracy=0.9878333333333333, eval_accuracy=0.9362083333333333
split=0.2, train_len=12000, eval_len=48000, epoch=3, train_accuracy=0.9966666666666667, eval_accuracy=0.9371666666666667
split=0.5, train_len=30000, eval_len=30000, epoch=0, train_accuracy=0.9118666666666667, eval_accuracy=0.9452666666666667
split=0.5, train_len=30000, eval_len=30000, epoch=1, train_accuracy=0.9754333333333334, eval_accuracy=0.9521
split=0.5, train_len=30000, eval_len=30000, epoch=2, train_accuracy=0.9907, eval_accuracy=0.9528333333333333
split=0.5, train_len=30000, eval_len=30000, epoch=3, train_accuracy=0.9971666666666666, eval_accuracy=0.9537666666666667
split=0.8, train_len=48000, eval_len=12000, epoch=0, train_accuracy=0.9253125, eval_accuracy=0.95525
split=0.8, train_len=48000, eval_len=12000, epoch=1, train_accuracy=0.9765625, eval_accuracy=0.9585833333333333
split=0.8, train_len=48000, eval_len=12000, epoch=2, train_accuracy=0.990875, eval_accuracy=0.9606666666666667
split=0.8, train_len=48000, eval_len=12000, epoch=3, train_accuracy=0.9963125, eval_accuracy=0.96125
split=0.9, train_len=54000, eval_len=6000, epoch=0, train_accuracy=0.9286666666666666, eval_accuracy=0.965
split=0.9, train_len=54000, eval_len=6000, epoch=1, train_accuracy=0.976574074074074, eval_accuracy=0.9686666666666667
split=0.9, train_len=54000, eval_len=6000, epoch=2, train_accuracy=0.9899629629629629, eval_accuracy=0.9683333333333334
split=0.9, train_len=54000, eval_len=6000, epoch=3, train_accuracy=0.9961666666666666, eval_accuracy=0.9673333333333334
split=20, train_len=20, eval_len=59980, epoch=0, train_accuracy=0.2, eval_accuracy=0.26282094031343783
split=20, train_len=20, eval_len=59980, epoch=1, train_accuracy=1.0, eval_accuracy=0.3344114704901634
split=20, train_len=20, eval_len=59980, epoch=2, train_accuracy=1.0, eval_accuracy=0.3666722240746916
split=20, train_len=20, eval_len=59980, epoch=3, train_accuracy=1.0, eval_accuracy=0.3807935978659553
split=1000, train_len=1000, eval_len=59000, epoch=0, train_accuracy=0.66, eval_accuracy=0.783728813559322
split=1000, train_len=1000, eval_len=59000, epoch=1, train_accuracy=0.952, eval_accuracy=0.8131525423728814
split=1000, train_len=1000, eval_len=59000, epoch=2, train_accuracy=0.982, eval_accuracy=0.8265084745762712
split=1000, train_len=1000, eval_len=59000, epoch=3, train_accuracy=0.998, eval_accuracy=0.8330677966101695
split=100, train_len=100, eval_len=59900, epoch=0, train_accuracy=0.19, eval_accuracy=0.49540901502504175
split=100, train_len=100, eval_len=59900, epoch=1, train_accuracy=0.99, eval_accuracy=0.5615692821368948
split=100, train_len=100, eval_len=59900, epoch=2, train_accuracy=1.0, eval_accuracy=0.5764607679465776
split=100, train_len=100, eval_len=59900, epoch=3, train_accuracy=1.0, eval_accuracy=0.5813856427378965
