split=0.9, train_len=54000, eval_len=6000, epoch=3, train_accuracy=0.9997962962962963, eval_accuracy=0.986
split=0.1, train_len=6000, eval_len=54000, epoch=0, train_accuracy=0.9, eval_accuracy=0.9426481481481481
split=0.1, train_len=6000, eval_len=54000, epoch=1, train_accuracy=0.9871666666666666, eval_accuracy=0.9504444444444444
split=0.1, train_len=6000, eval_len=54000, epoch=2, train_accuracy=0.9971666666666666, eval_accuracy=0.9532592592592593
split=0.1, train_len=6000, eval_len=54000, epoch=3, train_accuracy=0.9996666666666667, eval_accuracy=0.9537037037037037
split=0.2, train_len=12000, eval_len=48000, epoch=0, train_accuracy=0.9271666666666667, eval_accuracy=0.9575416666666666
split=0.2, train_len=12000, eval_len=48000, epoch=1, train_accuracy=0.9888333333333333, eval_accuracy=0.9627708333333334
split=0.2, train_len=12000, eval_len=48000, epoch=2, train_accuracy=0.9985833333333334, eval_accuracy=0.9640625
split=0.2, train_len=12000, eval_len=48000, epoch=3, train_accuracy=0.9996666666666667, eval_accuracy=0.9649166666666666
split=0.5, train_len=30000, eval_len=30000, epoch=0, train_accuracy=0.9504666666666667, eval_accuracy=0.9711666666666666
split=0.5, train_len=30000, eval_len=30000, epoch=1, train_accuracy=0.9933, eval_accuracy=0.9736
split=0.5, train_len=30000, eval_len=30000, epoch=2, train_accuracy=0.9990333333333333, eval_accuracy=0.9739333333333333
split=0.5, train_len=30000, eval_len=30000, epoch=3, train_accuracy=0.9999, eval_accuracy=0.9742666666666666
split=0.8, train_len=48000, eval_len=12000, epoch=0, train_accuracy=0.959625, eval_accuracy=0.9773333333333334
split=0.8, train_len=48000, eval_len=12000, epoch=1, train_accuracy=0.9933125, eval_accuracy=0.9779166666666667
split=0.8, train_len=48000, eval_len=12000, epoch=2, train_accuracy=0.9991041666666667, eval_accuracy=0.98
split=0.8, train_len=48000, eval_len=12000, epoch=3, train_accuracy=0.9998541666666667, eval_accuracy=0.97975
split=0.9, train_len=54000, eval_len=6000, epoch=0, train_accuracy=0.9599814814814814, eval_accuracy=0.9863333333333333
split=0.9, train_len=54000, eval_len=6000, epoch=1, train_accuracy=0.9938148148148148, eval_accuracy=0.9845
split=0.9, train_len=54000, eval_len=6000, epoch=2, train_accuracy=0.9991111111111111, eval_accuracy=0.9871666666666666
split=0.9, train_len=54000, eval_len=6000, epoch=3, train_accuracy=0.9998518518518519, eval_accuracy=0.9858333333333333
split=20, train_len=20, eval_len=59980, epoch=0, train_accuracy=0.05, eval_accuracy=0.2968489496498833
split=20, train_len=20, eval_len=59980, epoch=1, train_accuracy=1.0, eval_accuracy=0.3741580526842281
split=20, train_len=20, eval_len=59980, epoch=2, train_accuracy=1.0, eval_accuracy=0.40091697232410806
split=20, train_len=20, eval_len=59980, epoch=3, train_accuracy=1.0, eval_accuracy=0.4136878959653218
split=1000, train_len=1000, eval_len=59000, epoch=0, train_accuracy=0.727, eval_accuracy=0.8696779661016949
split=1000, train_len=1000, eval_len=59000, epoch=1, train_accuracy=0.981, eval_accuracy=0.8887118644067796
split=1000, train_len=1000, eval_len=59000, epoch=2, train_accuracy=0.997, eval_accuracy=0.8971186440677966
split=1000, train_len=1000, eval_len=59000, epoch=3, train_accuracy=1.0, eval_accuracy=0.9002711864406779
split=100, train_len=100, eval_len=59900, epoch=0, train_accuracy=0.25, eval_accuracy=0.5961936560934892
split=100, train_len=100, eval_len=59900, epoch=1, train_accuracy=1.0, eval_accuracy=0.6274457429048415
split=100, train_len=100, eval_len=59900, epoch=2, train_accuracy=1.0, eval_accuracy=0.6367612687813021
split=100, train_len=100, eval_len=59900, epoch=3, train_accuracy=1.0, eval_accuracy=0.6431886477462437
